,bill_id,long_title,bill_status
11546,14SBN-903,civil service,Pending
11547,14SBN-902,cordillera authority,Pending
11548,14SBN-901,natural park watershed forest reserve province portion bay special economic zone island area category natural park management,Pending
11549,14SBN-900,identity foreign nature work compensation case violation,Pending
11550,14SBN-899,electric power industry reform,Pending
11551,14SBN-898,real property appraisal assessment appraisal authority,Pending
11552,14SBN-897,number,Pending
11553,14SBN-896,certain passport,Pending
11554,14SBN-895,court community service lieu imprisonment penalty,Pending
11555,14SBN-894,health day,Pending
11556,14SBN-893,reduction distribution proper disposal introduction environment,Pending
11557,14SBN-892,grant student fare discount land water air transport,Pending
11558,14SBN-891,june friendship day,Pending
11559,14SBN-890,legitimation age family,Pending
11560,14SBN-889,military welfare,Pending
11561,14SBN-888,investment development development authority,Pending
11562,14SBN-887,labor,Pending
11563,14SBN-886,salary schedule bench judiciary,Pending
11564,14SBN-885,certain hundred marine pollution,Pending
11565,14SBN-884,state university region northern state institute science technology city northern college science technology college science technology,Pending
11566,14SBN-883,development idle agricultural employment,Pending
11567,14SBN-882,crime jail infidelity custody,Pending
11568,14SBN-881,public school number public school,Pending
11569,14SBN-880,certain intellectual property,Pending
11570,14SBN-879,retirement,Pending
11571,14SBN-878,benefit preventive imprisonment,Pending
11572,14SBN-877,identification system registration council,Pending
11573,14SBN-876,military personnel retirement separation,Pending
11574,14SBN-875,submission congress corporate budget budgetary reform,Pending
11575,14SBN-874,criminal justice system technology analysis potent investigative tool advisory board bureau investigation,Pending
11576,14SBN-873,income hospital maintenance operating capital outlay,Pending
11577,14SBN-872,practice country board professional commission,Pending
11578,14SBN-871,new central bank,Pending
11579,14SBN-870,civil aviation authority regulation civil aviation institution safety,Pending
11580,14SBN-869,emergency measure plight coconut low copra coconut,Pending
11581,14SBN-868,landscape alfonso province province aurora province aurora area,Pending
11583,14SBN-866,air force academy,Pending
11584,14SBN-865,dental rural health department health part primary approach delivery health,Pending
11585,14SBN-864,new,Pending
11586,14SBN-863,staple similar form metal medium food violation,Pending
11587,14SBN-862,certain sport commission,Pending
11588,14SBN-861,text graphic similar mobile medium business entity,Pending
11589,14SBN-860,mandatory service merchant marine academy,Pending
11591,14SBN-858,regulation training country quality education profession,Pending
11592,14SBN-857,comprehensive screening childbirth,Pending
11593,14SBN-856,indigent gifted opportunity,Pending
11594,14SBN-855,competitive comprehensive mathematics science fellowship global competitiveness,Pending
11595,14SBN-854,privilege immediate family overseas contract,Pending
11596,14SBN-853,paragraph local,Pending
11597,14SBN-852,preservation reforestation forestation sustainable development mangrove,Pending
11598,14SBN-851,senior twenty percent discount gasoline kerosene petroleum gas petroleum,Pending
11599,14SBN-850,proceeds development lease,Pending
11600,14SBN-849,coverage certain,Pending
11601,14SBN-848,acquisition school construction maintenance rehabilitation repair school public elementary nationwide,Pending
11602,14SBN-847,coverage college student student voucher system private education student financial assistance certain expanded assistance private education,Pending
11604,14SBN-845,comprehensive autism,Pending
11605,14SBN-844,admiralty maritime maritime industry promote merchant marine organization admiralty maritime protection marine wealth territory,Pending
11606,14SBN-843,land,Pending
11607,14SBN-842,maritime,Pending
11608,14SBN-841,trust livelihood necessary sum inclusion general period consecutive fiscal equal,Pending
11609,14SBN-840,development authority charter development authority,Pending
11610,14SBN-839,family family home,Pending
11611,14SBN-838,certain comprehensive dangerous,Pending
11612,14SBN-837,respective asset liability management financial operational central control department finance,Pending
11613,14SBN-836,protection malfeasance,Pending
11614,14SBN-835,special education gifted youth,Pending
11615,14SBN-834,agrarian reform,Pending
11616,14SBN-833,strict emphasis rural credit small,Pending
11617,14SBN-832,tax public school state,Pending
11618,14SBN-831,advanced development exceptional private sector,Pending
11619,14SBN-830,promotion,Pending
11620,14SBN-829,agricultural land technology,Pending
11621,14SBN-828,agricultural development,Pending
11622,14SBN-827,system agriculture technology generation transfer,Pending
11623,14SBN-826,agriculture education system agriculture education implementation,Pending
11624,14SBN-825,debt management board,Pending
11625,14SBN-824,strategic food security rice reserve,Pending
11626,14SBN-823,distribution,Pending
11627,14SBN-822,sale collection solicitation form similar activity elementary public,Pending
11629,14SBN-820,modernization health care delivery system,Pending
11630,14SBN-819,fair credit billing system,Pending
11631,14SBN-818,food authority regulatory grain council grain sugar corporation,Pending
11632,14SBN-817,police modernization,Pending
11633,14SBN-816,development railway system railway authority,Pending
11634,14SBN-815,environmental protection authority,Pending
11635,14SBN-814,public land,Pending
11636,14SBN-813,corporation necessary operation,Pending
11637,14SBN-812,grievance mechanism,Pending
11639,14SBN-810,budget impoundment control,Pending
11640,14SBN-809,public work infrastructure,Pending
11641,14SBN-808,naval academy,Pending
11642,14SBN-807,strategic food security rice reserve,Pending
11643,14SBN-806,insurance criminal penalty person claim loss damage insurer liable period,Pending
11644,14SBN-805,maiden name surname civil,Pending
11645,14SBN-804,general halal system halal council board transition period,Pending
11646,14SBN-803,region geothermal energy plant percent discount power rate consumption,Pending
11647,14SBN-802,discrimination account sex labor,Pending
11648,14SBN-801,organizational structure court tax certain court tax,Pending
11649,14SBN-800,creation establishment small,Pending
11650,14SBN-799,water crisis comprehensive water management,Pending
11651,14SBN-798,medical center system administration support,Pending
11652,14SBN-797,establishment center animal vaccine disease diagnostic research development,Pending
11653,14SBN-796,coastal environment,Pending
11654,14SBN-795,computer education educational system,Pending
11655,14SBN-794,identity milk,Pending
11656,14SBN-793,procedure implementation extradition foreign country,Pending
11657,14SBN-792,academic freedom institutional autonomy university,Pending
11658,14SBN-791,strict emphasis rural credit small,Pending
11659,14SBN-790,school calendar chapter book administrative,Pending
11660,14SBN-789,modernization school health nutrition department education appropriation,Pending
11661,14SBN-788,digging street,Pending
11662,14SBN-787,definition condominium condominium industrial,Pending
11663,14SBN-786,high value development,Pending
11664,14SBN-785,local plant local territorial,Pending
11665,14SBN-784,tuition school higher basic education tuition fee council,Pending
11666,14SBN-783,offense illegal logging,Pending
11667,14SBN-782,full implementation constitutional free elementary education,Pending
11668,14SBN-781,special education gifted youth,Pending
11669,14SBN-780,certain comprehensive agrarian reform,Pending
11670,14SBN-779,system agriculture technology generation transfer,Pending
11671,14SBN-778,commonwealth corporation girl,Pending
11672,14SBN-777,river ecological,Pending
11673,14SBN-776,special employment certain,Pending
11674,14SBN-775,financial tax minimum security bank general banking,Pending
11675,14SBN-774,department aquatic,Pending
11676,14SBN-773,certain public commonwealth,Pending
11677,14SBN-772,hymn violation,Pending
11678,14SBN-771,additional insurance public school payment,Pending
11679,14SBN-770,drunk strict,Pending
11680,14SBN-769,entrepreneurship education high school college,Pending
11681,14SBN-768,proper food organism result violation,Pending
11682,14SBN-767,independent health environmental assessment mining mining,Pending
11683,14SBN-766,environmental awareness june world environment day environmental education high school,Pending
11684,14SBN-765,pension health,Pending
11685,14SBN-764,maximum value family home exempt execution sale attachment family,Pending
11686,14SBN-763,special nonworking holiday day,Pending
11687,14SBN-762,special center,Pending
11688,14SBN-761,promotion private health,Pending
11689,14SBN-760,crime motor vehicle influence alcoholic,Pending
11690,14SBN-759,mandatory computer education public private high related,Pending
11691,14SBN-758,chief staff major service armed,Pending
11692,14SBN-757,publisher editor reporter publication source news information confidence coverage news,Pending
11693,14SBN-756,minimum salary grade public school salary grade,Pending
11694,14SBN-755,special price related,Pending
11695,14SBN-754,certain military,Pending
11696,14SBN-753,daily increase salary private sector related,Pending
